               datetime,    accX,    accY,    accZ
2019/09/12 14:01:53.933,  0.0530, -1.1312,  0.8624
2019/09/12 14:01:53.935,  0.0530, -1.1312,  0.8624
2019/09/12 14:01:53.936,  0.0530, -1.1312,  0.8624
2019/09/12 14:01:53.938,  0.0530, -1.1312,  0.8624
2019/09/12 14:01:53.939,  0.0530, -1.1312,  0.8624
2019/09/12 14:01:53.940,  0.0530, -1.1312,  0.8624
2019/09/12 14:01:53.942,  0.0530, -1.1312,  0.8624
2019/09/12 14:01:53.943,  0.0530, -1.1312,  0.8624
2019/09/12 14:01:53.945, -0.2538, -0.9733,  0.3670
2019/09/12 14:01:53.947, -0.2538, -0.9733,  0.3670
2019/09/12 14:01:53.948, -0.2538, -0.9733,  0.3670
2019/09/12 14:01:53.949, -0.2538, -0.9733,  0.3670
2019/09/12 14:01:53.951, -0.2538, -0.9733,  0.3670
2019/09/12 14:01:53.952, -0.2538, -0.9733,  0.3670
2019/09/12 14:01:53.954, -0.2538, -0.9733,  0.3670
2019/09/12 14:01:53.956, -0.2538, -0.9733,  0.3670
2019/09/12 14:01:53.957, -0.2538, -0.9733,  0.3670
2019/09/12 14:01:53.959, -0.2538, -0.9733,  0.3670
2019/09/12 14:01:53.961, -0.2538, -0.9733,  0.3670
2019/09/12 14:01:53.963, -0.2538, -0.9733,  0.3670
2019/09/12 14:01:53.964, -0.2538, -0.9733,  0.3670
2019/09/12 14:01:53.966, -0.2263, -0.6574,  0.0077
2019/09/12 14:01:53.967, -0.2263, -0.6574,  0.0077
2019/09/12 14:01:53.969, -0.2263, -0.6574,  0.0077
2019/09/12 14:01:53.970, -0.2263, -0.6574,  0.0077
2019/09/12 14:01:53.972, -0.2263, -0.6574,  0.0077
2019/09/12 14:01:53.973, -0.2263, -0.6574,  0.0077
2019/09/12 14:01:53.975, -0.2263, -0.6574,  0.0077
2019/09/12 14:01:53.977, -0.2263, -0.6574,  0.0077
2019/09/12 14:01:53.981, -0.2263, -0.6574,  0.0077
2019/09/12 14:01:53.982, -0.2263, -0.6574,  0.0077
2019/09/12 14:01:53.984, -0.2263, -0.6574,  0.0077
2019/09/12 14:01:53.986,  0.1077, -0.3430, -1.0179
2019/09/12 14:01:53.989,  0.1077, -0.3430, -1.0179
2019/09/12 14:01:53.991,  0.1077, -0.3430, -1.0179
2019/09/12 14:01:53.992,  0.1077, -0.3430, -1.0179
2019/09/12 14:01:53.994,  0.1077, -0.3430, -1.0179
2019/09/12 14:01:53.995,  0.1077, -0.3430, -1.0179
2019/09/12 14:01:53.997,  0.1077, -0.3430, -1.0179
2019/09/12 14:01:53.998,  0.1077, -0.3430, -1.0179
2019/09/12 14:01:54.000,  0.1077, -0.3430, -1.0179
2019/09/12 14:01:54.001,  0.1077, -0.3430, -1.0179
2019/09/12 14:01:54.003,  0.1077, -0.3430, -1.0179
2019/09/12 14:01:54.004,  0.1892, -0.0090, -1.5100
2019/09/12 14:01:54.006,  0.1892, -0.0090, -1.5100
2019/09/12 14:01:54.007,  0.1892, -0.0090, -1.5100
2019/09/12 14:01:54.009,  0.1892, -0.0090, -1.5100
2019/09/12 14:01:54.013,  0.1892, -0.0090, -1.5100
2019/09/12 14:01:54.014,  0.1892, -0.0090, -1.5100
2019/09/12 14:01:54.018,  0.1892, -0.0090, -1.5100
2019/09/12 14:01:54.020,  0.1892, -0.0090, -1.5100
2019/09/12 14:01:54.022,  0.1892, -0.0090, -1.5100
2019/09/12 14:01:54.023,  0.1892, -0.0090, -1.5100
2019/09/12 14:01:54.025,  0.2836, -0.2684, -1.2634
2019/09/12 14:01:54.026,  0.2836, -0.2684, -1.2634
2019/09/12 14:01:54.028,  0.2836, -0.2684, -1.2634
2019/09/12 14:01:54.029,  0.2836, -0.2684, -1.2634
2019/09/12 14:01:54.031,  0.2836, -0.2684, -1.2634
2019/09/12 14:01:54.032,  0.2836, -0.2684, -1.2634
2019/09/12 14:01:54.033,  0.2836, -0.2684, -1.2634
2019/09/12 14:01:54.035,  0.2836, -0.2684, -1.2634
2019/09/12 14:01:54.036,  0.2836, -0.2684, -1.2634
2019/09/12 14:01:54.038,  0.2836, -0.2684, -1.2634
2019/09/12 14:01:54.039,  0.2836, -0.2684, -1.2634
2019/09/12 14:01:54.041,  0.2836, -0.2684, -1.2634
2019/09/12 14:01:54.042,  0.2836, -0.2684, -1.2634
2019/09/12 14:01:54.044,  0.2836, -0.2684, -1.2634
2019/09/12 14:01:54.045,  0.6297, -0.6121, -0.2489
2019/09/12 14:01:54.046,  0.6297, -0.6121, -0.2489
2019/09/12 14:01:54.048,  0.6297, -0.6121, -0.2489
2019/09/12 14:01:54.051,  0.6297, -0.6121, -0.2489
2019/09/12 14:01:54.052,  0.6297, -0.6121, -0.2489
2019/09/12 14:01:54.054,  0.6297, -0.6121, -0.2489
2019/09/12 14:01:54.055,  0.6297, -0.6121, -0.2489
2019/09/12 14:01:54.057,  0.6297, -0.6121, -0.2489
2019/09/12 14:01:54.058,  0.6297, -0.6121, -0.2489
2019/09/12 14:01:54.060,  0.6297, -0.6121, -0.2489
2019/09/12 14:01:54.062,  0.6297, -0.6121, -0.2489
2019/09/12 14:01:54.063,  0.6297, -0.6121, -0.2489
2019/09/12 14:01:54.065,  0.3780, -0.4886,  0.6402
2019/09/12 14:01:54.067,  0.3780, -0.4886,  0.6402
2019/09/12 14:01:54.069,  0.3780, -0.4886,  0.6402
2019/09/12 14:01:54.070,  0.3780, -0.4886,  0.6402
2019/09/12 14:01:54.072,  0.3780, -0.4886,  0.6402
2019/09/12 14:01:54.074,  0.3780, -0.4886,  0.6402
2019/09/12 14:01:54.075,  0.3780, -0.4886,  0.6402
2019/09/12 14:01:54.077,  0.3780, -0.4886,  0.6402
2019/09/12 14:01:54.078,  0.3780, -0.4886,  0.6402
2019/09/12 14:01:54.080,  0.3780, -0.4886,  0.6402
2019/09/12 14:01:54.081,  0.3780, -0.4886,  0.6402
2019/09/12 14:01:54.083,  0.3780, -0.4886,  0.6402
2019/09/12 14:01:54.084,  0.3780, -0.4886,  0.6402
2019/09/12 14:01:54.086,  0.2323, -0.1967,  0.9654
2019/09/12 14:01:54.087,  0.2323, -0.1967,  0.9654
2019/09/12 14:01:54.089,  0.2323, -0.1967,  0.9654
2019/09/12 14:01:54.090,  0.2323, -0.1967,  0.9654
2019/09/12 14:01:54.092,  0.2323, -0.1967,  0.9654
2019/09/12 14:01:54.094,  0.2323, -0.1967,  0.9654
2019/09/12 14:01:54.095,  0.2323, -0.1967,  0.9654
2019/09/12 14:01:54.096,  0.2323, -0.1967,  0.9654
2019/09/12 14:01:54.097,  0.2323, -0.1967,  0.9654
2019/09/12 14:01:54.099,  0.2323, -0.1967,  0.9654
2019/09/12 14:01:54.100,  0.2323, -0.1967,  0.9654
2019/09/12 14:01:54.102,  0.2323, -0.1967,  0.9654
2019/09/12 14:01:54.103,  0.2323, -0.1967,  0.9654
2019/09/12 14:01:54.105,  0.5624, -0.0693,  0.5907
2019/09/12 14:01:54.107,  0.5624, -0.0693,  0.5907
2019/09/12 14:01:54.111,  0.5624, -0.0693,  0.5907
2019/09/12 14:01:54.114,  0.5624, -0.0693,  0.5907
2019/09/12 14:01:54.115,  0.5624, -0.0693,  0.5907
2019/09/12 14:01:54.117,  0.5624, -0.0693,  0.5907
2019/09/12 14:01:54.119,  0.5624, -0.0693,  0.5907
2019/09/12 14:01:54.120,  0.5624, -0.0693,  0.5907
2019/09/12 14:01:54.122,  0.5624, -0.0693,  0.5907
2019/09/12 14:01:54.124,  0.5624, -0.0693,  0.5907
2019/09/12 14:01:54.125,  0.8753,  0.0637,  0.3367
2019/09/12 14:01:54.127,  0.8753,  0.0637,  0.3367
2019/09/12 14:01:54.129,  0.8753,  0.0637,  0.3367
2019/09/12 14:01:54.130,  0.8753,  0.0637,  0.3367
2019/09/12 14:01:54.132,  0.8753,  0.0637,  0.3367
2019/09/12 14:01:54.134,  0.8753,  0.0637,  0.3367
2019/09/12 14:01:54.135,  0.8753,  0.0637,  0.3367
2019/09/12 14:01:54.137,  0.8753,  0.0637,  0.3367
2019/09/12 14:01:54.138,  0.8753,  0.0637,  0.3367
2019/09/12 14:01:54.140,  0.8753,  0.0637,  0.3367
2019/09/12 14:01:54.142,  0.8753,  0.0637,  0.3367
2019/09/12 14:01:54.143,  0.8753,  0.0637,  0.3367
2019/09/12 14:01:54.145,  0.6615,  0.2265, -0.0316
2019/09/12 14:01:54.146,  0.6615,  0.2265, -0.0316
2019/09/12 14:01:54.148,  0.6615,  0.2265, -0.0316
2019/09/12 14:01:54.149,  0.6615,  0.2265, -0.0316
2019/09/12 14:01:54.151,  0.6615,  0.2265, -0.0316
2019/09/12 14:01:54.152,  0.6615,  0.2265, -0.0316
2019/09/12 14:01:54.154,  0.6615,  0.2265, -0.0316
2019/09/12 14:01:54.156,  0.6615,  0.2265, -0.0316
2019/09/12 14:01:54.157,  0.6615,  0.2265, -0.0316
2019/09/12 14:01:54.159,  0.6615,  0.2265, -0.0316
2019/09/12 14:01:54.161,  0.6615,  0.2265, -0.0316
2019/09/12 14:01:54.162,  0.6615,  0.2265, -0.0316
2019/09/12 14:01:54.164,  0.6615,  0.2265, -0.0316
2019/09/12 14:01:54.166,  0.8179,  0.0589, -0.2062
2019/09/12 14:01:54.167,  0.8179,  0.0589, -0.2062
2019/09/12 14:01:54.169,  0.8179,  0.0589, -0.2062
2019/09/12 14:01:54.170,  0.8179,  0.0589, -0.2062
2019/09/12 14:01:54.173,  0.8179,  0.0589, -0.2062
2019/09/12 14:01:54.174,  0.8179,  0.0589, -0.2062
2019/09/12 14:01:54.176,  0.8179,  0.0589, -0.2062
2019/09/12 14:01:54.177,  0.8179,  0.0589, -0.2062
2019/09/12 14:01:54.179,  0.8179,  0.0589, -0.2062
2019/09/12 14:01:54.181,  0.8179,  0.0589, -0.2062
2019/09/12 14:01:54.183,  0.8179,  0.0589, -0.2062
2019/09/12 14:01:54.185,  0.8179,  0.0589, -0.2062
2019/09/12 14:01:54.186,  1.5987,  0.2570,  0.4324
2019/09/12 14:01:54.188,  1.5987,  0.2570,  0.4324
2019/09/12 14:01:54.189,  1.5987,  0.2570,  0.4324
2019/09/12 14:01:54.191,  1.5987,  0.2570,  0.4324
2019/09/12 14:01:54.193,  1.5987,  0.2570,  0.4324
2019/09/12 14:01:54.194,  1.5987,  0.2570,  0.4324
2019/09/12 14:01:54.195,  1.5987,  0.2570,  0.4324
2019/09/12 14:01:54.197,  1.5987,  0.2570,  0.4324
2019/09/12 14:01:54.198,  1.5987,  0.2570,  0.4324
2019/09/12 14:01:54.200,  1.5987,  0.2570,  0.4324
2019/09/12 14:01:54.202,  1.5987,  0.2570,  0.4324
2019/09/12 14:01:54.203,  1.5987,  0.2570,  0.4324
2019/09/12 14:01:54.205,  1.1509,  0.4159,  0.1741
2019/09/12 14:01:54.207,  1.1509,  0.4159,  0.1741
2019/09/12 14:01:54.209,  1.1509,  0.4159,  0.1741
2019/09/12 14:01:54.210,  1.1509,  0.4159,  0.1741
2019/09/12 14:01:54.212,  1.1509,  0.4159,  0.1741
2019/09/12 14:01:54.214,  1.1509,  0.4159,  0.1741
2019/09/12 14:01:54.215,  1.1509,  0.4159,  0.1741
2019/09/12 14:01:54.217,  1.1509,  0.4159,  0.1741
2019/09/12 14:01:54.219,  1.1509,  0.4159,  0.1741
2019/09/12 14:01:54.220,  1.1509,  0.4159,  0.1741
2019/09/12 14:01:54.222,  1.1509,  0.4159,  0.1741
2019/09/12 14:01:54.223,  1.1509,  0.4159,  0.1741
2019/09/12 14:01:54.225, -0.0204,  1.7895,  0.8744
2019/09/12 14:01:54.227, -0.0204,  1.7895,  0.8744
2019/09/12 14:01:54.228, -0.0204,  1.7895,  0.8744
2019/09/12 14:01:54.230, -0.0204,  1.7895,  0.8744
2019/09/12 14:01:54.232, -0.0204,  1.7895,  0.8744
2019/09/12 14:01:54.233, -0.0204,  1.7895,  0.8744
2019/09/12 14:01:54.235, -0.0204,  1.7895,  0.8744
2019/09/12 14:01:54.236, -0.0204,  1.7895,  0.8744
2019/09/12 14:01:54.237, -0.0204,  1.7895,  0.8744
2019/09/12 14:01:54.239, -0.0204,  1.7895,  0.8744
2019/09/12 14:01:54.240, -0.0204,  1.7895,  0.8744
2019/09/12 14:01:54.242, -0.0204,  1.7895,  0.8744
2019/09/12 14:01:54.244, -0.0204,  1.7895,  0.8744
2019/09/12 14:01:54.246, -0.7285, -1.5484, -1.5018
2019/09/12 14:01:54.248, -0.7285, -1.5484, -1.5018
2019/09/12 14:01:54.249, -0.7285, -1.5484, -1.5018
2019/09/12 14:01:54.251, -0.7285, -1.5484, -1.5018
2019/09/12 14:01:54.252, -0.7285, -1.5484, -1.5018
2019/09/12 14:01:54.269,  2.1586,  0.9546, -1.0092
2019/09/12 14:01:54.271,  2.1586,  0.9546, -1.0092
2019/09/12 14:01:54.273,  2.1586,  0.9546, -1.0092
2019/09/12 14:01:54.274,  2.1586,  0.9546, -1.0092
2019/09/12 14:01:54.277,  2.1586,  0.9546, -1.0092
2019/09/12 14:01:54.279,  2.1586,  0.9546, -1.0092
2019/09/12 14:01:54.281,  2.1586,  0.9546, -1.0092
2019/09/12 14:01:54.282,  2.1586,  0.9546, -1.0092
2019/09/12 14:01:54.284,  2.1586,  0.9546, -1.0092
2019/09/12 14:01:54.286,  1.3116,  0.1572, -1.4158
2019/09/12 14:01:54.288,  1.3116,  0.1572, -1.4158
2019/09/12 14:01:54.290,  1.3116,  0.1572, -1.4158
2019/09/12 14:01:54.291,  1.3116,  0.1572, -1.4158
2019/09/12 14:01:54.293,  1.3116,  0.1572, -1.4158
2019/09/12 14:01:54.295,  1.3116,  0.1572, -1.4158
2019/09/12 14:01:54.297,  1.3116,  0.1572, -1.4158
2019/09/12 14:01:54.299,  1.3116,  0.1572, -1.4158
2019/09/12 14:01:54.300,  1.3116,  0.1572, -1.4158
2019/09/12 14:01:54.303,  1.3116,  0.1572, -1.4158
2019/09/12 14:01:54.306,  0.9414,  0.1627,  0.4829
2019/09/12 14:01:54.309,  0.9414,  0.1627,  0.4829
2019/09/12 14:01:54.311,  0.9414,  0.1627,  0.4829
2019/09/12 14:01:54.312,  0.9414,  0.1627,  0.4829
2019/09/12 14:01:54.314,  0.9414,  0.1627,  0.4829
2019/09/12 14:01:54.315,  0.9414,  0.1627,  0.4829
2019/09/12 14:01:54.317,  0.9414,  0.1627,  0.4829
2019/09/12 14:01:54.319,  0.9414,  0.1627,  0.4829
2019/09/12 14:01:54.321,  0.9414,  0.1627,  0.4829
2019/09/12 14:01:54.322,  0.9414,  0.1627,  0.4829
2019/09/12 14:01:54.324,  0.9414,  0.1627,  0.4829
2019/09/12 14:01:54.325,  1.2323, -0.1962,  0.0938
2019/09/12 14:01:54.327,  1.2323, -0.1962,  0.0938
2019/09/12 14:01:54.329,  1.2323, -0.1962,  0.0938
2019/09/12 14:01:54.331,  1.2323, -0.1962,  0.0938
2019/09/12 14:01:54.332,  1.2323, -0.1962,  0.0938
2019/09/12 14:01:54.334,  1.2323, -0.1962,  0.0938
2019/09/12 14:01:54.335,  1.2323, -0.1962,  0.0938
2019/09/12 14:01:54.337,  1.2323, -0.1962,  0.0938
